CustomerID,last_purchase_date,first_purchase_date,total_transactions,total_quantity,country,total_spend,days_since_last_purchase,Churn
15052.0,2011-01-24 15:52:00,2011-01-24 15:52:00,1,79,United Kingdom,207.73000000000002,318,1
15053.0,2011-12-05 12:08:00,2011-03-03 12:06:00,3,984,United Kingdom,693.95,4,0
15054.0,2011-11-27 15:02:00,2011-10-30 14:33:00,2,198,United Kingdom,302.1,11,0
15057.0,2011-03-09 15:17:00,2011-01-28 09:09:00,2,668,United Kingdom,1489.5,274,1
15058.0,2011-11-14 14:57:00,2011-01-31 15:35:00,11,1054,United Kingdom,2102.54,24,0
15059.0,2011-10-30 11:35:00,2011-01-09 11:54:00,9,604,United Kingdom,1337.72,40,0
15060.0,2011-12-01 13:47:00,2011-11-30 14:03:00,4,257,United Kingdom,294.25,7,0
15061.0,2011-12-06 12:06:00,2010-12-02 15:19:00,48,28920,United Kingdom,54534.14,3,0
15062.0,2011-09-29 16:51:00,2010-12-15 15:37:00,4,763,United Kingdom,987.86,70,0
15063.0,2011-05-10 13:25:00,2011-05-10 13:25:00,1,56,United Kingdom,370.79999999999995,212,1
15065.0,2011-11-02 09:45:00,2011-02-21 12:54:00,4,1383,United Kingdom,3158.13,37,0
15066.0,2011-10-17 13:25:00,2011-10-17 13:25:00,1,317,United Kingdom,893.59,52,0
15067.0,2011-09-22 13:20:00,2011-03-02 12:10:00,3,954,United Kingdom,1744.76,77,0
15068.0,2011-10-24 14:47:00,2011-03-28 14:27:00,2,364,United Kingdom,553.36,45,0
15069.0,2011-06-13 14:16:00,2011-06-13 14:16:00,1,520,United Kingdom,1109.53,178,0
15070.0,2010-12-02 11:23:00,2010-12-02 11:23:00,1,36,United Kingdom,106.2,372,1
15071.0,2011-09-07 11:43:00,2011-03-09 10:19:00,2,269,United Kingdom,982.07,93,0
15073.0,2011-11-30 10:44:00,2011-06-06 09:59:00,3,491,United Kingdom,1043.41,9,0
15074.0,2011-08-26 14:45:00,2011-08-26 14:45:00,1,431,United Kingdom,735.67,104,0
15075.0,2011-09-23 12:27:00,2011-09-23 12:27:00,1,447,United Kingdom,773.03,77,0
15076.0,2011-06-20 08:23:00,2011-06-20 08:23:00,1,571,United Kingdom,880.85,172,0
15078.0,2011-12-02 15:41:00,2010-12-06 12:38:00,32,5105,United Kingdom,9743.11,6,0
15079.0,2011-05-11 12:45:00,2010-12-09 09:25:00,4,389,United Kingdom,895.61,212,1
15081.0,2011-11-17 17:08:00,2010-12-07 16:20:00,5,190,United Kingdom,504.8,21,0
15083.0,2011-03-28 12:18:00,2011-03-28 12:18:00,1,38,United Kingdom,88.2,256,1
15087.0,2011-03-03 10:34:00,2011-03-03 10:34:00,1,470,United Kingdom,306.94,281,1
15088.0,2011-11-18 13:14:00,2011-10-03 14:05:00,2,460,United Kingdom,1160.07,20,0
15089.0,2011-11-29 16:31:00,2011-08-03 14:14:00,6,1359,United Kingdom,2420.84,9,0
15090.0,2011-02-04 14:03:00,2011-02-04 14:03:00,1,208,United Kingdom,381.32,307,1
15091.0,2011-10-03 12:47:00,2011-10-03 12:47:00,1,346,United Kingdom,480.71,67,0
15092.0,2011-05-08 14:10:00,2011-03-01 12:24:00,2,135,United Kingdom,457.81,214,1
15093.0,2011-11-21 13:09:00,2010-12-02 18:25:00,6,3760,United Kingdom,4597.02,17,0
15095.0,2011-08-28 12:01:00,2011-05-20 14:27:00,4,1079,United Kingdom,1370.6,103,0
15096.0,2011-10-28 10:27:00,2011-10-28 10:27:00,1,120,United Kingdom,219.39000000000001,42,0
15097.0,2011-12-05 14:03:00,2011-12-05 14:03:00,1,170,United Kingdom,248.08,3,0
15098.0,2011-06-10 15:33:00,2011-06-10 15:22:00,3,121,United Kingdom,39916.5,181,1
15099.0,2011-09-16 13:13:00,2011-09-16 13:13:00,1,343,United Kingdom,410.48,83,0
15100.0,2011-01-10 10:35:00,2010-12-01 09:09:00,3,80,United Kingdom,876.0,333,1
15101.0,2011-12-01 10:18:00,2010-12-15 12:54:00,2,241,United Kingdom,317.53,8,0
15103.0,2011-11-08 14:53:00,2011-09-14 13:54:00,2,329,United Kingdom,703.36,30,0
15104.0,2011-05-27 12:29:00,2011-03-02 14:16:00,2,635,United Kingdom,993.54,196,1
15105.0,2011-11-21 16:54:00,2011-07-28 10:09:00,7,1211,United Kingdom,2298.93,17,0
15106.0,2011-11-22 09:16:00,2011-03-15 12:52:00,5,1181,United Kingdom,1422.52,17,0
15107.0,2011-02-01 14:46:00,2010-12-02 13:45:00,6,169,United Kingdom,319.5,310,1
15108.0,2011-07-21 10:24:00,2011-04-26 10:54:00,4,499,European Community,1300.25,141,0
15109.0,2011-04-08 09:58:00,2011-04-08 09:58:00,1,131,United Kingdom,484.95,245,1
15110.0,2011-11-16 11:16:00,2011-01-25 11:41:00,4,246,United Kingdom,996.1,23,0
15111.0,2011-11-10 16:58:00,2010-12-02 11:45:00,3,710,United Kingdom,1567.48,28,0
15113.0,2011-11-30 08:23:00,2011-10-16 15:27:00,3,2344,United Kingdom,3509.43,9,0
15114.0,2011-11-09 15:05:00,2011-02-11 08:45:00,10,3096,United Kingdom,2760.56,29,0
15115.0,2011-11-21 14:59:00,2011-11-21 14:59:00,1,157,United Kingdom,340.11,17,0
15116.0,2011-11-22 12:25:00,2011-05-19 08:50:00,4,648,United Kingdom,1352.75,17,0
15117.0,2011-11-25 08:12:00,2011-05-08 12:38:00,5,1948,United Kingdom,1551.78,14,0
15118.0,2011-07-28 14:54:00,2011-07-28 14:54:00,1,1440,United Kingdom,244.8,133,0
15119.0,2011-04-08 09:08:00,2011-04-08 09:08:00,1,88,United Kingdom,266.4,245,1
15120.0,2011-07-29 09:48:00,2011-07-29 09:48:00,1,296,United Kingdom,358.82,133,0
15121.0,2011-10-20 14:51:00,2011-02-24 12:41:00,2,199,United Kingdom,457.72,49,0
15122.0,2011-08-17 16:48:00,2011-02-15 09:59:00,3,800,United Kingdom,1633.78,113,0
15123.0,2011-12-02 13:12:00,2011-05-17 14:57:00,2,1195,United Kingdom,2199.31,6,0
15124.0,2011-11-17 10:09:00,2011-06-01 09:06:00,2,233,United Kingdom,184.19,22,0
15125.0,2011-11-14 13:57:00,2011-03-14 09:59:00,15,6193,United Kingdom,11528.48,24,0
15127.0,2011-10-05 10:30:00,2011-10-05 10:30:00,1,251,United Kingdom,406.53,65,0
15128.0,2011-10-10 13:54:00,2011-05-04 12:32:00,4,1343,United Kingdom,1471.0,59,0
15129.0,2011-10-20 14:40:00,2011-02-21 09:09:00,11,1794,United Kingdom,3447.4,49,0
15130.0,2011-06-23 10:15:00,2011-06-23 10:15:00,1,197,United Kingdom,330.11,169,0
15132.0,2011-11-21 17:10:00,2011-03-22 12:02:00,5,679,United Kingdom,977.9300000000001,17,0
15133.0,2011-08-04 10:44:00,2011-02-11 10:38:00,3,680,United Kingdom,982.42,127,0
15134.0,2011-11-25 08:55:00,2011-04-13 11:05:00,8,887,United Kingdom,1387.99,14,0
15135.0,2011-04-14 19:16:00,2011-04-14 19:16:00,1,43,United Kingdom,139.05,238,1
15136.0,2011-12-07 12:26:00,2011-09-04 16:05:00,4,776,United Kingdom,1286.7,2,0
15139.0,2011-04-14 11:39:00,2011-01-07 12:44:00,2,208,United Kingdom,178.96,239,1
15140.0,2011-10-18 14:07:00,2011-03-20 14:37:00,7,1572,United Kingdom,2354.25,51,0
15142.0,2011-10-24 12:51:00,2011-10-24 12:51:00,1,365,United Kingdom,498.74,45,0
15143.0,2011-04-28 12:03:00,2011-04-28 12:03:00,1,150,United Kingdom,259.45,225,1
15144.0,2011-12-01 15:12:00,2011-01-31 13:17:00,17,3050,United Kingdom,6580.44,7,0
15145.0,2011-12-05 17:21:00,2011-04-05 15:20:00,4,756,United Kingdom,1194.73,3,0
15146.0,2011-06-28 12:09:00,2011-02-21 13:07:00,2,1473,United Kingdom,1327.16,164,0
15147.0,2011-04-13 15:57:00,2011-04-13 15:57:00,1,366,United Kingdom,623.5,239,1
15148.0,2011-11-29 08:21:00,2011-11-29 08:21:00,1,187,United Kingdom,301.29,10,0
15149.0,2011-07-29 10:58:00,2011-07-29 10:58:00,1,128,United Kingdom,520.8000000000001,133,0
15150.0,2011-11-22 12:52:00,2011-03-15 14:21:00,10,3642,United Kingdom,5291.33,16,0
15152.0,2011-11-30 12:32:00,2011-06-05 15:36:00,13,2704,United Kingdom,4745.69,9,0
15153.0,2011-11-08 17:09:00,2011-11-08 17:09:00,1,198,United Kingdom,329.25,30,0
15154.0,2011-09-25 16:05:00,2011-09-25 16:05:00,1,89,United Kingdom,254.28,74,0
15156.0,2011-12-08 18:22:00,2011-11-06 12:41:00,3,597,United Kingdom,961.49,0,0
15157.0,2011-12-06 11:28:00,2010-12-16 13:44:00,3,2392,United Kingdom,1936.07,3,0
15158.0,2011-10-25 13:53:00,2011-10-25 13:53:00,1,198,United Kingdom,401.40000000000003,44,0
15159.0,2011-12-08 12:05:00,2010-12-13 15:44:00,30,11441,United Kingdom,18641.010000000002,1,0
15160.0,2010-12-17 14:15:00,2010-12-17 14:15:00,1,84,United Kingdom,158.16,356,1
15163.0,2011-11-21 13:10:00,2011-05-31 15:22:00,2,186,United Kingdom,304.47,17,0
15164.0,2011-10-02 12:05:00,2011-01-04 14:21:00,3,351,United Kingdom,824.58,68,0
15165.0,2010-12-01 14:03:00,2010-12-01 14:03:00,1,160,United Kingdom,487.75,372,1
15167.0,2011-01-23 12:41:00,2011-01-23 12:41:00,1,65,United Kingdom,158.8,320,1
15168.0,2011-11-14 11:26:00,2011-11-14 11:26:00,1,52,United Kingdom,106.56,25,0
15171.0,2011-01-12 15:36:00,2011-01-12 15:36:00,1,290,United Kingdom,1289.5,330,1
15172.0,2011-12-01 11:51:00,2011-04-17 11:56:00,5,1611,United Kingdom,1624.05,8,0
15174.0,2011-01-21 09:06:00,2011-01-21 09:06:00,1,145,United Kingdom,135.75,322,1
15175.0,2011-09-29 11:31:00,2011-09-29 11:31:00,1,454,United Kingdom,224.14,71,0
15178.0,2011-03-24 15:12:00,2011-03-24 15:12:00,1,30,United Kingdom,40.5,259,1
15179.0,2011-11-21 12:53:00,2011-01-24 13:48:00,5,1938,United Kingdom,2206.95,17,0
15180.0,2010-12-07 14:57:00,2010-12-07 14:57:00,1,36,United Kingdom,87.5,366,1
15181.0,2011-10-04 13:58:00,2011-03-15 12:03:00,3,544,United Kingdom,689.4799999999999,65,0
15182.0,2011-07-08 13:37:00,2011-03-16 12:42:00,2,253,United Kingdom,622.85,153,0
15184.0,2011-11-10 13:41:00,2011-06-02 12:06:00,2,199,United Kingdom,402.2,28,0
15185.0,2011-09-30 14:06:00,2011-09-30 14:06:00,1,666,United Kingdom,310.62,69,0
15186.0,2011-11-25 14:58:00,2011-06-24 14:54:00,2,215,United Kingdom,411.41,13,0
15187.0,2011-12-08 11:56:00,2011-05-11 13:49:00,16,1887,United Kingdom,4777.18,1,0
15189.0,2011-12-08 13:22:00,2011-01-11 12:29:00,41,6149,United Kingdom,16225.39,0,0
15192.0,2011-08-12 11:41:00,2010-12-09 14:56:00,3,918,United Kingdom,1044.32,119,0
15193.0,2011-10-10 08:23:00,2011-10-10 08:23:00,1,144,United Kingdom,499.32,60,0
15194.0,2011-12-06 15:10:00,2010-12-06 15:00:00,15,5703,United Kingdom,7616.53,2,0
15195.0,2011-12-07 12:20:00,2011-12-07 12:20:00,1,1404,United Kingdom,3861.0,2,0
15197.0,2011-11-29 10:00:00,2010-12-16 18:01:00,3,469,United Kingdom,1079.6100000000001,10,0
15198.0,2011-09-08 14:42:00,2011-08-07 15:16:00,2,120,United Kingdom,193.64,91,0
15199.0,2011-10-11 15:12:00,2011-02-04 14:04:00,4,396,United Kingdom,1268.7,58,0
15201.0,2011-09-13 14:53:00,2011-04-06 14:02:00,5,1210,United Kingdom,1236.54,86,0
15203.0,2011-11-14 08:16:00,2011-02-01 12:29:00,6,1753,United Kingdom,1827.8,25,0
15204.0,2010-12-17 13:49:00,2010-12-17 13:49:00,1,258,United Kingdom,316.58,356,1
15205.0,2011-09-15 19:36:00,2011-08-04 16:07:00,2,378,United Kingdom,653.24,84,0
15206.0,2011-11-29 13:41:00,2011-03-09 08:59:00,4,162,United Kingdom,420.29999999999995,9,0
15208.0,2011-12-08 17:24:00,2010-12-21 13:03:00,5,316,United Kingdom,870.12,0,0
15210.0,2011-04-28 16:11:00,2011-04-28 16:11:00,1,228,United Kingdom,331.18,224,1
15211.0,2011-10-10 13:31:00,2010-12-09 16:08:00,2,240,United Kingdom,894.4100000000001,59,0
15212.0,2011-04-12 13:45:00,2011-04-12 13:45:00,1,36,United Kingdom,101.8,240,1
15213.0,2011-01-25 12:21:00,2011-01-14 11:05:00,2,272,United Kingdom,328.35,318,1
15214.0,2011-12-08 12:07:00,2011-04-11 09:46:00,8,1254,United Kingdom,1661.44,1,0
15215.0,2011-10-24 11:41:00,2011-09-04 12:24:00,3,225,United Kingdom,734.94,46,0
15216.0,2011-09-13 11:41:00,2011-09-13 11:41:00,1,28,United Kingdom,96.6,87,0
15218.0,2011-11-29 11:48:00,2011-01-25 11:20:00,11,3329,United Kingdom,5756.89,10,0
15219.0,2011-06-16 16:57:00,2011-06-16 16:57:00,1,45,United Kingdom,305.75,175,0
15220.0,2011-10-19 12:39:00,2011-03-04 10:24:00,6,1393,United Kingdom,1778.96,51,0
15221.0,2010-12-08 13:08:00,2010-12-08 13:08:00,1,43,United Kingdom,403.25,365,1
15222.0,2011-01-25 08:03:00,2011-01-25 08:03:00,1,440,United Kingdom,585.0,318,1
15223.0,2011-04-28 11:31:00,2011-04-04 12:17:00,2,213,United Kingdom,755.75,225,1
15224.0,2010-12-16 15:02:00,2010-12-12 12:34:00,2,152,United Kingdom,322.08,357,1
15225.0,2011-04-19 14:51:00,2011-04-19 14:51:00,1,226,United Kingdom,409.40000000000003,233,1
15226.0,2011-02-02 11:41:00,2011-02-02 11:41:00,1,71,United Kingdom,154.41,310,1
15227.0,2011-11-03 11:59:00,2011-01-26 15:31:00,5,750,United Kingdom,1219.4,36,0
15228.0,2011-10-04 13:56:00,2011-02-18 09:04:00,4,2255,United Kingdom,3386.71,65,0
15230.0,2011-04-14 14:39:00,2011-04-13 11:04:00,2,351,United Kingdom,429.6,238,1
15232.0,2011-08-18 16:27:00,2011-07-22 12:21:00,2,686,United Kingdom,612.06,112,0
15234.0,2011-03-08 08:53:00,2011-03-08 08:53:00,1,196,United Kingdom,197.0,276,1
15235.0,2011-05-06 09:44:00,2010-12-01 17:22:00,12,1324,United Kingdom,2247.51,217,1
15236.0,2011-02-14 10:52:00,2011-02-14 10:52:00,1,269,United Kingdom,321.05,298,1
15237.0,2011-12-08 09:46:00,2011-04-26 15:04:00,4,1071,United Kingdom,1412.32,1,0
15238.0,2011-11-10 14:28:00,2011-06-08 16:00:00,3,692,United Kingdom,1071.99,28,0
15239.0,2011-11-29 14:14:00,2011-09-22 09:53:00,2,594,United Kingdom,780.59,9,0
15240.0,2011-10-26 09:50:00,2011-02-01 08:23:00,5,1369,United Kingdom,1706.57,44,0
15241.0,2011-10-04 09:05:00,2011-03-01 11:02:00,8,1818,United Kingdom,1756.44,66,0
15243.0,2011-09-26 14:12:00,2011-09-26 14:12:00,1,185,United Kingdom,316.68,73,0
15244.0,2011-10-05 13:19:00,2011-04-05 15:12:00,2,405,United Kingdom,631.57,64,0
15245.0,2011-07-28 18:56:00,2011-03-23 13:42:00,3,1784,United Kingdom,2515.84,133,0
15246.0,2011-04-15 14:45:00,2010-12-16 09:46:00,2,247,United Kingdom,514.15,237,1
15247.0,2011-08-09 12:52:00,2011-08-09 12:52:00,1,160,United Kingdom,356.0,121,0
15249.0,2011-11-08 11:45:00,2011-03-28 12:49:00,13,3577,United Kingdom,6688.46,31,0
15251.0,2011-11-30 15:02:00,2011-04-12 10:38:00,11,6171,United Kingdom,10484.99,8,0
15252.0,2011-11-03 13:30:00,2011-06-09 14:15:00,2,522,United Kingdom,740.78,35,0
15253.0,2011-11-23 16:22:00,2011-06-23 12:19:00,5,866,United Kingdom,918.1999999999999,15,0
15254.0,2011-08-04 15:04:00,2011-08-04 15:04:00,1,275,United Kingdom,300.36,126,0
15255.0,2011-10-04 12:43:00,2011-10-04 12:43:00,1,489,United Kingdom,890.85,66,0
15256.0,2011-07-14 11:47:00,2011-07-14 11:47:00,1,55,United Kingdom,98.45,148,0
15257.0,2011-03-01 12:58:00,2011-03-01 12:58:00,1,46,United Kingdom,317.15,282,1
15258.0,2011-06-24 12:30:00,2011-05-06 14:16:00,2,142,United Kingdom,623.16,168,0
15260.0,2011-08-31 13:55:00,2010-12-02 12:09:00,7,885,United Kingdom,1810.77,99,0
15261.0,2011-07-27 15:20:00,2011-07-27 15:20:00,1,270,United Kingdom,254.82,134,0
15262.0,2011-01-20 12:16:00,2011-01-20 12:16:00,1,73,United Kingdom,178.95000000000002,323,1
15263.0,2011-08-25 10:26:00,2011-08-25 10:26:00,1,89,United Kingdom,156.51,106,0
15264.0,2011-10-06 13:49:00,2011-10-06 13:49:00,1,265,United Kingdom,393.74,63,0
15265.0,2011-07-11 14:46:00,2011-04-18 12:16:00,2,612,United Kingdom,1506.1200000000001,150,0
15266.0,2011-01-05 13:40:00,2011-01-05 13:40:00,1,18,United Kingdom,119.3,337,1
15267.0,2011-11-17 15:59:00,2011-06-10 10:24:00,5,944,United Kingdom,1717.36,21,0
15269.0,2011-11-16 09:32:00,2011-11-16 09:32:00,1,26,United Kingdom,408.8,23,0
15270.0,2011-11-24 09:24:00,2011-02-02 13:25:00,7,1521,United Kingdom,2379.49,15,0
15271.0,2011-12-02 14:11:00,2010-12-09 13:47:00,15,1251,United Kingdom,2493.34,6,0
15272.0,2011-10-13 12:59:00,2011-09-14 16:36:00,2,310,United Kingdom,721.94,56,0
15274.0,2011-12-05 16:57:00,2011-11-21 14:17:00,2,619,United Kingdom,716.57,3,0
15275.0,2011-11-02 11:20:00,2011-11-02 11:20:00,1,498,United Kingdom,615.14,37,0
15276.0,2011-10-04 16:39:00,2011-10-04 16:39:00,1,61,United Kingdom,128.63,65,0
15277.0,2011-10-24 10:08:00,2011-10-24 10:08:00,1,205,United Kingdom,255.89999999999998,46,0
15279.0,2010-12-20 10:48:00,2010-12-20 10:48:00,1,189,United Kingdom,290.51,354,1
15280.0,2011-06-20 17:14:00,2011-06-20 17:14:00,1,154,United Kingdom,113.12,171,0
15281.0,2011-10-12 09:10:00,2011-01-10 15:51:00,9,1211,United Kingdom,2332.15,58,0
15286.0,2011-10-21 11:08:00,2011-10-21 11:08:00,1,55,United Kingdom,240.55,49,0
15287.0,2011-11-17 15:34:00,2011-09-30 12:30:00,2,433,United Kingdom,486.69,21,0
15288.0,2011-10-27 16:58:00,2010-12-09 13:59:00,5,775,United Kingdom,2306.52,42,0
15289.0,2011-11-10 13:49:00,2011-04-04 12:44:00,3,1008,United Kingdom,939.78,28,0
15290.0,2011-12-05 11:39:00,2010-12-15 16:03:00,18,4501,United Kingdom,7943.22,4,0
15291.0,2011-11-14 11:02:00,2010-12-01 09:32:00,15,2103,United Kingdom,4668.3,25,0
15292.0,2011-05-22 15:00:00,2011-05-22 15:00:00,1,55,United Kingdom,178.39,200,1
15296.0,2011-10-20 11:47:00,2011-01-17 11:57:00,6,1766,United Kingdom,3672.86,50,0
15297.0,2011-11-29 16:32:00,2011-10-07 09:42:00,3,292,United Kingdom,641.94,9,0
15298.0,2011-12-07 17:17:00,2010-12-08 13:55:00,12,3116,United Kingdom,4799.9,1,0
15299.0,2011-10-03 14:19:00,2010-12-02 16:48:00,7,2948,United Kingdom,4507.01,66,0
15300.0,2011-10-06 17:08:00,2011-10-06 17:08:00,1,292,United Kingdom,496.44,63,0
15301.0,2011-10-20 09:57:00,2010-12-06 12:21:00,12,2751,United Kingdom,5049.95,50,0
15303.0,2011-02-22 13:59:00,2011-02-22 13:59:00,1,248,United Kingdom,574.02,289,1
15304.0,2011-10-10 10:23:00,2010-12-06 11:42:00,8,104,United Kingdom,694.4000000000001,60,0
15306.0,2011-10-06 12:56:00,2011-07-14 15:22:00,3,810,United Kingdom,1174.35,63,0
15307.0,2011-09-05 11:38:00,2011-09-05 11:38:00,1,37,United Kingdom,205.3,95,0
15308.0,2011-03-10 13:08:00,2011-03-10 13:08:00,1,175,United Kingdom,310.47,273,1
15311.0,2011-12-09 12:00:00,2010-12-01 09:41:00,91,38147,United Kingdom,60632.75,0,0
15312.0,2011-09-25 13:10:00,2010-12-20 12:51:00,4,516,United Kingdom,924.85,74,0
15313.0,2011-08-21 16:02:00,2011-08-21 16:02:00,1,25,United Kingdom,52.0,109,0
15314.0,2011-05-24 14:39:00,2011-05-24 14:39:00,1,313,United Kingdom,327.97,198,1
15315.0,2011-10-06 12:51:00,2011-08-15 15:17:00,2,862,United Kingdom,570.5,63,0
15316.0,2011-01-17 11:34:00,2011-01-17 11:34:00,1,100,United Kingdom,165.0,326,1
15318.0,2011-12-06 11:30:00,2011-12-06 11:30:00,1,642,United Kingdom,312.62,3,0
15319.0,2011-03-01 12:48:00,2011-03-01 12:48:00,1,175,United Kingdom,204.5,283,1
15320.0,2011-10-26 13:27:00,2011-10-26 13:27:00,1,326,United Kingdom,267.13,43,0
15321.0,2011-09-30 09:40:00,2011-02-21 11:10:00,3,1181,United Kingdom,2748.31,70,0
15322.0,2011-09-15 09:34:00,2011-09-15 09:34:00,1,416,United Kingdom,679.68,85,0
15325.0,2011-08-28 11:55:00,2011-08-28 11:55:00,1,231,United Kingdom,161.74,103,0
15326.0,2011-01-10 11:38:00,2011-01-10 11:38:00,1,386,United Kingdom,311.71,333,1
15327.0,2011-10-18 11:55:00,2011-10-18 11:55:00,1,116,United Kingdom,208.75,52,0
15329.0,2011-10-31 15:36:00,2011-06-21 10:37:00,3,486,United Kingdom,1049.7,38,0
15330.0,2011-11-07 17:50:00,2011-10-10 12:30:00,2,1312,United Kingdom,714.96,31,0
15332.0,2010-12-08 14:43:00,2010-12-05 12:00:00,4,652,Lithuania,1661.06,365,1
15333.0,2011-05-15 13:27:00,2011-05-15 13:27:00,1,344,United Kingdom,1028.56,207,1
15334.0,2011-07-06 11:22:00,2011-06-19 13:51:00,3,273,United Kingdom,350.82,156,0
15335.0,2011-10-17 12:50:00,2011-10-17 12:50:00,1,79,United Kingdom,170.22,53,0
15339.0,2011-10-04 12:51:00,2011-01-25 13:15:00,2,416,United Kingdom,574.07,65,0
15341.0,2011-09-20 09:40:00,2011-09-20 09:40:00,1,812,United Kingdom,2020.52,80,0
15342.0,2011-08-02 10:19:00,2011-08-02 10:19:00,1,283,United Kingdom,406.09,129,0
15343.0,2011-09-13 13:55:00,2011-09-13 13:55:00,1,84,United Kingdom,364.5,86,0
15344.0,2011-12-09 10:45:00,2011-09-26 14:48:00,3,116,United Kingdom,563.94,0,0
15345.0,2011-10-25 11:28:00,2011-10-25 11:28:00,1,81,United Kingdom,393.54,45,0
15346.0,2011-01-11 11:18:00,2011-01-11 11:18:00,1,144,United Kingdom,252.42000000000002,332,1
15347.0,2010-12-08 15:25:00,2010-12-08 15:25:00,1,130,United Kingdom,201.60000000000002,365,1
15348.0,2011-09-28 13:17:00,2011-09-28 13:17:00,1,84,United Kingdom,158.04,71,0
15349.0,2011-07-04 16:06:00,2011-06-05 15:46:00,2,321,United Kingdom,463.90999999999997,157,0
15350.0,2010-12-01 13:33:00,2010-12-01 13:33:00,1,51,United Kingdom,115.65,372,1
15351.0,2011-11-27 12:52:00,2010-12-05 11:49:00,7,742,United Kingdom,1934.66,11,0
15353.0,2011-03-30 12:15:00,2010-12-07 11:49:00,2,341,United Kingdom,770.12,254,1
15355.0,2011-11-10 13:44:00,2011-10-17 15:22:00,2,45,United Kingdom,277.05,28,0
15356.0,2011-11-08 13:11:00,2010-12-06 14:05:00,10,1643,United Kingdom,2718.03,30,0
15358.0,2011-12-05 09:04:00,2010-12-09 10:04:00,22,7050,United Kingdom,8347.2,4,0
15360.0,2011-10-31 09:35:00,2011-10-31 09:35:00,1,223,United Kingdom,427.93,39,0
15361.0,2010-12-13 09:52:00,2010-12-13 09:52:00,1,336,United Kingdom,418.92,361,1
15363.0,2010-12-02 12:28:00,2010-12-02 12:28:00,1,144,United Kingdom,326.0,372,1
15364.0,2011-09-05 09:46:00,2011-03-30 13:39:00,2,493,United Kingdom,913.19,95,0
15365.0,2011-11-14 08:29:00,2011-01-28 13:08:00,7,1084,United Kingdom,2314.32,25,0
15366.0,2011-09-25 15:01:00,2010-12-16 15:59:00,2,621,United Kingdom,602.51,74,0
15367.0,2011-10-13 14:13:00,2011-03-09 13:53:00,4,1057,United Kingdom,1877.59,56,0
15368.0,2011-11-18 14:42:00,2011-11-18 14:42:00,1,230,United Kingdom,446.94000000000005,20,0
15370.0,2011-10-30 10:58:00,2011-01-11 11:32:00,7,830,United Kingdom,2386.05,40,0
15372.0,2011-07-25 16:39:00,2011-07-25 16:39:00,1,2924,United Kingdom,2007.3999999999999,136,0
15373.0,2011-12-01 15:05:00,2010-12-03 14:40:00,12,500,United Kingdom,2415.91,7,0
15374.0,2011-08-03 09:59:00,2011-08-03 09:59:00,1,126,United Kingdom,168.0,128,0
15376.0,2011-10-30 15:04:00,2011-05-01 13:45:00,3,615,United Kingdom,1221.56,39,0
15379.0,2011-06-23 13:13:00,2010-12-16 13:02:00,7,2305,United Kingdom,3703.29,168,0
15380.0,2011-12-01 12:13:00,2010-12-09 15:01:00,5,376,United Kingdom,1690.2600000000002,8,0
15381.0,2011-05-10 11:55:00,2011-03-16 13:44:00,2,171,United Kingdom,596.85,213,1
15382.0,2011-11-25 10:58:00,2011-02-17 12:01:00,6,4012,United Kingdom,5955.71,14,0
15384.0,2011-06-23 10:57:00,2010-12-15 11:34:00,2,596,United Kingdom,642.41,169,0
15385.0,2011-10-30 15:11:00,2011-10-30 15:11:00,1,161,United Kingdom,316.88,39,0
15386.0,2011-06-06 13:47:00,2011-06-06 13:47:00,1,446,United Kingdom,394.14,185,1
15388.0,2011-03-14 13:53:00,2011-03-14 13:53:00,1,88,Canada,140.54,269,1
15389.0,2011-06-20 16:18:00,2011-06-20 16:18:00,1,400,United Kingdom,500.0,171,0
15392.0,2011-12-05 11:01:00,2010-12-14 15:50:00,4,1277,United Kingdom,1535.53,4,0
15393.0,2011-11-23 16:48:00,2011-03-03 16:58:00,2,150,United Kingdom,231.86,15,0
15394.0,2011-11-30 11:49:00,2010-12-16 12:46:00,4,910,United Kingdom,2183.54,9,0
15395.0,2011-01-18 12:40:00,2011-01-18 12:40:00,1,17,United Kingdom,107.45,325,1
15396.0,2011-08-19 10:56:00,2011-08-19 10:56:00,1,122,United Kingdom,288.18,112,0
15397.0,2011-02-23 09:25:00,2011-02-23 09:25:00,1,20,United Kingdom,94.0,289,1
15398.0,2011-11-23 16:47:00,2011-09-22 14:56:00,2,769,United Kingdom,1345.53,15,0
15399.0,2011-12-08 13:04:00,2011-09-21 15:57:00,3,611,United Kingdom,815.77,0,0
15400.0,2011-09-08 13:57:00,2011-03-06 11:27:00,5,390,United Kingdom,716.2,91,0
15402.0,2011-07-14 12:17:00,2011-05-27 13:32:00,2,694,United Kingdom,626.77,148,0
15405.0,2011-06-03 14:44:00,2011-06-03 14:44:00,1,193,United Kingdom,349.1,188,1
15406.0,2011-11-08 13:22:00,2011-02-11 16:19:00,2,254,United Kingdom,510.71000000000004,30,0
15407.0,2011-11-06 11:55:00,2011-02-07 13:18:00,4,552,United Kingdom,1046.74,33,0
15408.0,2011-03-20 15:02:00,2011-03-20 15:02:00,1,106,United Kingdom,267.18,263,1
15410.0,2011-09-16 14:47:00,2011-03-23 10:15:00,8,1200,United Kingdom,3450.84,83,0
